train E000: 100% 156/156 [00:23<00:00,  6.60it/s, acc=0.3074, loss=4.2391]
train E090: 100% 156/156 [00:21<00:00,  7.30it/s, acc=0.8255, loss=0.9434]
val E090: 100% 34/34 [00:05<00:00,  6.31it/s, acc=0.4911, loss=2.2901]
train E091: 100% 156/156 [00:21<00:00,  7.36it/s, acc=0.8241, loss=0.9303]
val E091: 100% 34/34 [00:05<00:00,  6.42it/s, acc=0.4867, loss=2.3146]
train E092: 100% 156/156 [00:21<00:00,  7.34it/s, acc=0.8196, loss=0.9287]
val E092: 100% 34/34 [00:05<00:00,  6.37it/s, acc=0.4852, loss=2.3791]
train E093: 100% 156/156 [00:21<00:00,  7.31it/s, acc=0.8210, loss=0.9304]
val E093: 100% 34/34 [00:05<00:00,  6.43it/s, acc=0.4849, loss=2.3164]
train E094: 100% 156/156 [00:21<00:00,  7.33it/s, acc=0.8207, loss=0.9193]
val E094: 100% 34/34 [00:05<00:00,  6.49it/s, acc=0.4931, loss=2.3135]
train E095: 100% 156/156 [00:21<00:00,  7.34it/s, acc=0.8258, loss=0.9160]
val E095: 100% 34/34 [00:05<00:00,  6.33it/s, acc=0.4891, loss=2.3430]
train E096: 100% 156/156 [00:21<00:00,  7.28it/s, acc=0.8290, loss=0.9108]
val E096: 100% 34/34 [00:05<00:00,  6.36it/s, acc=0.4797, loss=2.3472]
train E097: 100% 156/156 [00:21<00:00,  7.30it/s, acc=0.8217, loss=0.9079]
val E097: 100% 34/34 [00:05<00:00,  6.43it/s, acc=0.4802, loss=2.3608]
train E098: 100% 156/156 [00:21<00:00,  7.36it/s, acc=0.8275, loss=0.9174]
val E098: 100% 34/34 [00:05<00:00,  6.32it/s, acc=0.4777, loss=2.3703]
train E099: 100% 156/156 [00:21<00:00,  7.35it/s, acc=0.8185, loss=0.9230]
val E099: 100% 34/34 [00:05<00:00,  6.38it/s, acc=0.4887, loss=2.3773]
train E100: 100% 156/156 [00:21<00:00,  7.38it/s, acc=0.8205, loss=0.9575]
val E100: 100% 34/34 [00:05<00:00,  6.43it/s, acc=0.4881, loss=2.3645]
train E101: 100% 156/156 [00:21<00:00,  7.31it/s, acc=0.8202, loss=0.9260]
val E101: 100% 34/34 [00:05<00:00,  6.35it/s, acc=0.4814, loss=2.4173]
train E102: 100% 156/156 [00:21<00:00,  7.34it/s, acc=0.8320, loss=0.9086]
val E102: 100% 34/34 [00:05<00:00,  6.36it/s, acc=0.4836, loss=2.3559]
train E103: 100% 156/156 [00:21<00:00,  7.32it/s, acc=0.8284, loss=0.9052]
val E103: 100% 34/34 [00:05<00:00,  6.54it/s, acc=0.4861, loss=2.3765]
train E104: 100% 156/156 [00:21<00:00,  7.33it/s, acc=0.8238, loss=0.9182]
val E104: 100% 34/34 [00:05<00:00,  6.26it/s, acc=0.4787, loss=2.3418]
train E105: 100% 156/156 [00:21<00:00,  7.32it/s, acc=0.8268, loss=0.9227]
val E105: 100% 34/34 [00:05<00:00,  6.34it/s, acc=0.4805, loss=2.3502]
train E106: 100% 156/156 [00:21<00:00,  7.29it/s, acc=0.8267, loss=0.8997]
val E106: 100% 34/34 [00:05<00:00,  6.37it/s, acc=0.4857, loss=2.3690]
train E107: 100% 156/156 [00:21<00:00,  7.26it/s, acc=0.8308, loss=0.8970]
val E107: 100% 34/34 [00:05<00:00,  6.34it/s, acc=0.4846, loss=2.3831]
train E108: 100% 156/156 [00:21<00:00,  7.34it/s, acc=0.8270, loss=0.8965]
val E108: 100% 34/34 [00:05<00:00,  6.32it/s, acc=0.4803, loss=2.3577]
train E109: 100% 156/156 [00:21<00:00,  7.25it/s, acc=0.8255, loss=0.9000]
val E109: 100% 34/34 [00:05<00:00,  6.09it/s, acc=0.4891, loss=2.3474]
train E110: 100% 156/156 [00:21<00:00,  7.31it/s, acc=0.8270, loss=0.8944]
val E110: 100% 34/34 [00:05<00:00,  6.31it/s, acc=0.4833, loss=2.3670]
train E111: 100% 156/156 [00:21<00:00,  7.22it/s, acc=0.8330, loss=0.8853]
val E111: 100% 34/34 [00:05<00:00,  6.53it/s, acc=0.4805, loss=2.3586]
train E112: 100% 156/156 [00:21<00:00,  7.34it/s, acc=0.8319, loss=0.8855]
val E112: 100% 34/34 [00:05<00:00,  6.27it/s, acc=0.4835, loss=2.3858]
train E113: 100% 156/156 [00:21<00:00,  7.32it/s, acc=0.8285, loss=0.8940]
val E113: 100% 34/34 [00:05<00:00,  6.28it/s, acc=0.4787, loss=2.4089]
train E114: 100% 156/156 [00:21<00:00,  7.27it/s, acc=0.8343, loss=0.8849]
val E114: 100% 34/34 [00:05<00:00,  6.25it/s, acc=0.4832, loss=2.3830]
train E115: 100% 156/156 [00:21<00:00,  7.15it/s, acc=0.8372, loss=0.8817]
val E115: 100% 34/34 [00:05<00:00,  6.52it/s, acc=0.4908, loss=2.3788]
train E116: 100% 156/156 [00:21<00:00,  7.31it/s, acc=0.8299, loss=0.8804]
val E116: 100% 34/34 [00:05<00:00,  6.39it/s, acc=0.4844, loss=2.4115]
train E117: 100% 156/156 [00:21<00:00,  7.28it/s, acc=0.8326, loss=0.8806]
val E117: 100% 34/34 [00:05<00:00,  6.42it/s, acc=0.4794, loss=2.3957]
train E118: 100% 156/156 [00:21<00:00,  7.30it/s, acc=0.8395, loss=0.8832]
val E118: 100% 34/34 [00:05<00:00,  6.22it/s, acc=0.4801, loss=2.3655]
train E119: 100% 156/156 [00:21<00:00,  7.27it/s, acc=0.8326, loss=0.8822]
val E119: 100% 34/34 [00:05<00:00,  6.42it/s, acc=0.4857, loss=2.3977]
train E120: 100% 156/156 [00:21<00:00,  7.29it/s, acc=0.8370, loss=0.8790]
val E120: 100% 34/34 [00:05<00:00,  6.35it/s, acc=0.4914, loss=2.3891]
train E121: 100% 156/156 [00:21<00:00,  7.29it/s, acc=0.8322, loss=0.8802]
val E121: 100% 34/34 [00:05<00:00,  6.33it/s, acc=0.4767, loss=2.3728]
train E122: 100% 156/156 [00:21<00:00,  7.33it/s, acc=0.8255, loss=0.9024]
val E122: 100% 34/34 [00:05<00:00,  6.27it/s, acc=0.4741, loss=2.4054]
train E123: 100% 156/156 [00:21<00:00,  7.34it/s, acc=0.8377, loss=0.8816]
val E123: 100% 34/34 [00:05<00:00,  6.34it/s, acc=0.4756, loss=2.4215]
train E124: 100% 156/156 [00:21<00:00,  7.13it/s, acc=0.8345, loss=0.8730]
val E124: 100% 34/34 [00:05<00:00,  6.25it/s, acc=0.4813, loss=2.4196]
train E125: 100% 156/156 [00:21<00:00,  7.19it/s, acc=0.8313, loss=0.8850]
val E125: 100% 34/34 [00:05<00:00,  6.38it/s, acc=0.4814, loss=2.4098]
train E126: 100% 156/156 [00:21<00:00,  7.30it/s, acc=0.8320, loss=0.8701]
val E126: 100% 34/34 [00:05<00:00,  6.31it/s, acc=0.4856, loss=2.4388]
train E127: 100% 156/156 [00:21<00:00,  7.34it/s, acc=0.8356, loss=0.8737]
val E127: 100% 34/34 [00:05<00:00,  6.46it/s, acc=0.4764, loss=2.3934]
train E128: 100% 156/156 [00:21<00:00,  7.22it/s, acc=0.8350, loss=0.8623]
val E128: 100% 34/34 [00:05<00:00,  6.32it/s, acc=0.4835, loss=2.4587]
train E129: 100% 156/156 [00:21<00:00,  7.27it/s, acc=0.8354, loss=0.8617]
val E129: 100% 34/34 [00:05<00:00,  6.47it/s, acc=0.4865, loss=2.4249]
train E130: 100% 156/156 [00:21<00:00,  7.28it/s, acc=0.8368, loss=0.8702]
val E130: 100% 34/34 [00:05<00:00,  6.24it/s, acc=0.4848, loss=2.4072]
train E131: 100% 156/156 [00:21<00:00,  7.32it/s, acc=0.8402, loss=0.8795]
val E131: 100% 34/34 [00:05<00:00,  6.43it/s, acc=0.4752, loss=2.4553]
train E132: 100% 156/156 [00:21<00:00,  7.39it/s, acc=0.8377, loss=0.8910]
val E132: 100% 34/34 [00:05<00:00,  6.10it/s, acc=0.4838, loss=2.4552]
train E133: 100% 156/156 [00:21<00:00,  7.33it/s, acc=0.8365, loss=0.8669]
val E133: 100% 34/34 [00:05<00:00,  6.27it/s, acc=0.4836, loss=2.4435]
train E134: 100% 156/156 [00:21<00:00,  7.27it/s, acc=0.8336, loss=0.8703]
val E134: 100% 34/34 [00:05<00:00,  6.34it/s, acc=0.4821, loss=2.4433]
train E135: 100% 156/156 [00:21<00:00,  7.18it/s, acc=0.8372, loss=0.8600]
val E135: 100% 34/34 [00:05<00:00,  6.17it/s, acc=0.4809, loss=2.4807]
train E136: 100% 156/156 [00:21<00:00,  7.22it/s, acc=0.8349, loss=0.8640]
val E136: 100% 34/34 [00:05<00:00,  6.23it/s, acc=0.4842, loss=2.4373]
train E137: 100% 156/156 [00:21<00:00,  7.31it/s, acc=0.8356, loss=0.8666]
val E137: 100% 34/34 [00:05<00:00,  6.42it/s, acc=0.4840, loss=2.4535]
train E138: 100% 156/156 [00:21<00:00,  7.36it/s, acc=0.8385, loss=0.8645]
val E138: 100% 34/34 [00:05<00:00,  6.32it/s, acc=0.4802, loss=2.4275]
train E139: 100% 156/156 [00:21<00:00,  7.42it/s, acc=0.8431, loss=0.8751]
val E139: 100% 34/34 [00:05<00:00,  6.42it/s, acc=0.4791, loss=2.4536]
train E140: 100% 156/156 [00:21<00:00,  7.29it/s, acc=0.8404, loss=0.8567]
val E140: 100% 34/34 [00:05<00:00,  6.37it/s, acc=0.4756, loss=2.4456]
train E141: 100% 156/156 [00:21<00:00,  7.32it/s, acc=0.8352, loss=0.8731]
val E141: 100% 34/34 [00:05<00:00,  6.39it/s, acc=0.4884, loss=2.4782]
train E142: 100% 156/156 [00:21<00:00,  7.33it/s, acc=0.8326, loss=0.8560]
val E142: 100% 34/34 [00:05<00:00,  6.42it/s, acc=0.4819, loss=2.4804]
train E143: 100% 156/156 [00:21<00:00,  7.26it/s, acc=0.8339, loss=0.8578]
val E143: 100% 34/34 [00:05<00:00,  6.35it/s, acc=0.4903, loss=2.4850]
train E144: 100% 156/156 [00:21<00:00,  7.30it/s, acc=0.8393, loss=0.8536]
val E144: 100% 34/34 [00:05<00:00,  6.28it/s, acc=0.4728, loss=2.4432]
train E145: 100% 156/156 [00:21<00:00,  7.30it/s, acc=0.8431, loss=0.8473]
val E145: 100% 34/34 [00:05<00:00,  6.34it/s, acc=0.4807, loss=2.4944]
train E146: 100% 156/156 [00:21<00:00,  7.24it/s, acc=0.8420, loss=0.8574]
val E146: 100% 34/34 [00:05<00:00,  6.26it/s, acc=0.4740, loss=2.4364]
train E147: 100% 156/156 [00:21<00:00,  7.22it/s, acc=0.8392, loss=0.8482]
val E147: 100% 34/34 [00:05<00:00,  6.34it/s, acc=0.4865, loss=2.4740]
train E148: 100% 156/156 [00:21<00:00,  7.23it/s, acc=0.8430, loss=0.8522]
val E148: 100% 34/34 [00:05<00:00,  6.30it/s, acc=0.4880, loss=2.4912]
train E149: 100% 156/156 [00:21<00:00,  7.24it/s, acc=0.8420, loss=0.8427]
val E149: 100% 34/34 [00:05<00:00,  6.22it/s, acc=0.4766, loss=2.4833]
train E150: 100% 156/156 [00:21<00:00,  7.38it/s, acc=0.8375, loss=0.8447]
val E150: 100% 34/34 [00:05<00:00,  6.25it/s, acc=0.4832, loss=2.5151]
train E151: 100% 156/156 [00:21<00:00,  7.27it/s, acc=0.8392, loss=0.8455]
